commodity,state,season,avg_price
Oil (palm),Andaman And Nicobar,Autumn,112.32444444444444
Oil (palm),Andaman And Nicobar,Monsoon,113.00906250000001
Oil (palm),Andaman And Nicobar,Summer,121.45642857142857
Oil (palm),Andaman And Nicobar,Winter,112.13413793103449
Oil (palm),Andhra Pradesh,Autumn,94.79318181818181
Oil (palm),Andhra Pradesh,Monsoon,90.31
Oil (palm),Andhra Pradesh,Summer,107.19926829268293
Oil (palm),Andhra Pradesh,Winter,100.45444444444443
Oil (palm),Assam,Autumn,109.74923076923076
Oil (palm),Assam,Monsoon,109.86285714285714
Oil (palm),Assam,Summer,118.85846153846154
Oil (palm),Assam,Winter,109.57384615384616
Oil (palm),Bihar,Autumn,107.24388888888889
Oil (palm),Bihar,Monsoon,113.16831578947364
Oil (palm),Bihar,Summer,120.57803571428573
Oil (palm),Bihar,Winter,108.4619191919192
Oil (palm),Chandigarh,Autumn,119.02499999999999
Oil (palm),Chandigarh,Monsoon,120.3753846153846
Oil (palm),Chandigarh,Summer,119.89071428571428
Oil (palm),Chandigarh,Winter,116.35285714285715
Oil (palm),Chhattisgarh,Autumn,122.52250000000001
Oil (palm),Chhattisgarh,Monsoon,136.61464285714285
Oil (palm),Chhattisgarh,Summer,138.92735294117648
Oil (palm),Chhattisgarh,Winter,129.51717948717948
Oil (palm),Delhi,Autumn,102.83066666666666
Oil (palm),Delhi,Monsoon,100.04857142857142
Oil (palm),Delhi,Summer,111.37076923076924
Oil (palm),Delhi,Winter,113.21
Oil (palm),Goa,Autumn,90.90749999999998
Oil (palm),Goa,Monsoon,90.40153846153846
Oil (palm),Goa,Summer,90.82461538461538
Oil (palm),Goa,Winter,84.05461538461539
Oil (palm),Gujarat,Autumn,97.32476190476193
Oil (palm),Gujarat,Monsoon,97.90258064516134
Oil (palm),Gujarat,Summer,105.57880952380951
Oil (palm),Gujarat,Winter,99.66463414634147
Oil (palm),Haryana,Autumn,94.3491780821918
Oil (palm),Haryana,Monsoon,94.17662650602408
Oil (palm),Haryana,Summer,102.25291666666668
Oil (palm),Haryana,Winter,97.53582089552239
Oil (palm),Himachal Pradesh,Autumn,122.45421052631579
Oil (palm),Himachal Pradesh,Monsoon,133.73933333333332
Oil (palm),Himachal Pradesh,Summer,131.5485
Oil (palm),Himachal Pradesh,Winter,123.92421052631579
Oil (palm),Jharkhand,Autumn,112.15571428571427
Oil (palm),Jharkhand,Monsoon,116.82854545454545
Oil (palm),Jharkhand,Summer,122.45838709677419
Oil (palm),Jharkhand,Winter,116.25746031746031
Oil (palm),Karnataka,Autumn,100.49214953271026
Oil (palm),Karnataka,Monsoon,104.24055555555555
Oil (palm),Karnataka,Summer,112.90053846153846
Oil (palm),Karnataka,Winter,105.47614035087719
Oil (palm),Kerala,Autumn,94.28559139784946
Oil (palm),Kerala,Monsoon,94.21420000000002
Oil (palm),Kerala,Summer,104.76101010101009
Oil (palm),Kerala,Winter,101.20236559139782
Oil (palm),Madhya Pradesh,Autumn,86.74894736842107
Oil (palm),Madhya Pradesh,Monsoon,88.59621052631579
Oil (palm),Madhya Pradesh,Summer,93.99022222222226
Oil (palm),Madhya Pradesh,Winter,87.37329896907218
Oil (palm),Maharashtra,Autumn,94.27169999999998
Oil (palm),Maharashtra,Monsoon,91.62
Oil (palm),Maharashtra,Summer,101.0044705882353
Oil (palm),Maharashtra,Winter,95.60259259259259
Oil (palm),Manipur,Autumn,122.34200000000001
Oil (palm),Manipur,Monsoon,153.26333333333332
Oil (palm),Manipur,Summer,148.94666666666666
Oil (palm),Manipur,Winter,115.10799999999999
Oil (palm),Meghalaya,Autumn,116.5126923076923
Oil (palm),Meghalaya,Monsoon,111.22230769230768
Oil (palm),Meghalaya,Summer,113.09655172413792
Oil (palm),Meghalaya,Winter,107.90299999999999
Oil (palm),Mizoram,Autumn,145.53
Oil (palm),Mizoram,Monsoon,146.158
Oil (palm),Mizoram,Summer,144.20375
Oil (palm),Mizoram,Winter,139.12857142857143
Oil (palm),Nagaland,Autumn,115.05
Oil (palm),Nagaland,Monsoon,112.03125
Oil (palm),Nagaland,Summer,125.71666666666665
Oil (palm),Nagaland,Winter,106.29
Oil (palm),Orissa,Autumn,96.66013513513522
Oil (palm),Orissa,Monsoon,97.23253424657534
Oil (palm),Orissa,Summer,109.27942857142853
Oil (palm),Orissa,Winter,100.60909722222226
Oil (palm),Puducherry,Autumn,84.48666666666666
Oil (palm),Puducherry,Monsoon,81.63071428571428
Oil (palm),Puducherry,Summer,90.92928571428573
Oil (palm),Puducherry,Winter,88.0240909090909
Oil (palm),Punjab,Autumn,80.62148148148147
Oil (palm),Punjab,Monsoon,84.62793103448274
Oil (palm),Punjab,Summer,90.91772727272726
Oil (palm),Punjab,Winter,83.2332
Oil (palm),Rajasthan,Autumn,111.42282051282051
Oil (palm),Rajasthan,Monsoon,111.24114285714286
Oil (palm),Rajasthan,Summer,108.42833333333333
Oil (palm),Rajasthan,Winter,101.35812500000002
Oil (palm),Sikkim,Winter,176.0
Oil (palm),Tamil Nadu,Autumn,93.53077464788736
Oil (palm),Tamil Nadu,Monsoon,94.30360902255639
Oil (palm),Tamil Nadu,Summer,104.82315384615384
Oil (palm),Tamil Nadu,Winter,100.04272727272723
Oil (palm),Telangana,Autumn,99.3032894736842
Oil (palm),Telangana,Monsoon,103.87298507462687
Oil (palm),Telangana,Summer,115.33323943661973
Oil (palm),Telangana,Winter,103.71463768115943
Oil (palm),Tripura,Autumn,130.47166666666666
Oil (palm),Tripura,Monsoon,133.76857142857142
Oil (palm),Tripura,Summer,136.1277777777778
Oil (palm),Tripura,Winter,124.58111111111111
Oil (palm),Uttar Pradesh,Autumn,109.22382352941179
Oil (palm),Uttar Pradesh,Monsoon,111.7080281690141
Oil (palm),Uttar Pradesh,Summer,115.10657718120804
Oil (palm),Uttar Pradesh,Winter,107.74763358778628
Oil (palm),Uttarakhand,Autumn,119.82714285714285
Oil (palm),Uttarakhand,Monsoon,132.84875
Oil (palm),Uttarakhand,Summer,134.2709090909091
Oil (palm),Uttarakhand,Winter,117.16
Oil (palm),West Bengal,Autumn,94.96045977011494
Oil (palm),West Bengal,Monsoon,102.30448717948718
Oil (palm),West Bengal,Summer,104.71059523809524
Oil (palm),West Bengal,Winter,100.36270588235294
Oil (soybean),Andhra Pradesh,Autumn,107.37625
Oil (soybean),Andhra Pradesh,Monsoon,107.1363157894737
Oil (soybean),Andhra Pradesh,Summer,114.97888888888889
Oil (soybean),Andhra Pradesh,Winter,126.5895
Oil (soybean),Assam,Autumn,109.69115384615385
Oil (soybean),Assam,Monsoon,109.95592592592594
Oil (soybean),Assam,Summer,111.60291666666666
Oil (soybean),Assam,Winter,112.60130434782609
Oil (soybean),Bihar,Autumn,138.74954128440365
Oil (soybean),Bihar,Monsoon,139.33225806451608
Oil (soybean),Bihar,Summer,145.47342105263158
Oil (soybean),Bihar,Winter,138.19521739130434
Oil (soybean),Chandigarh,Autumn,107.57739130434784
Oil (soybean),Chandigarh,Monsoon,106.4568
Oil (soybean),Chandigarh,Summer,113.07208333333334
Oil (soybean),Chandigarh,Winter,117.75052631578949
Oil (soybean),Chhattisgarh,Autumn,132.89700000000002
Oil (soybean),Chhattisgarh,Monsoon,148.20848484848486
Oil (soybean),Chhattisgarh,Summer,148.16648648648652
Oil (soybean),Chhattisgarh,Winter,140.27513513513512
Oil (soybean),Delhi,Autumn,117.02869565217391
Oil (soybean),Delhi,Monsoon,113.77440000000003
Oil (soybean),Delhi,Summer,120.39120000000001
Oil (soybean),Delhi,Winter,121.62363636363635
Oil (soybean),Goa,Autumn,120.95500000000001
Oil (soybean),Goa,Monsoon,112.44066666666666
Oil (soybean),Goa,Summer,126.75249999999998
Oil (soybean),Goa,Winter,123.66466666666669
Oil (soybean),Gujarat,Autumn,124.01177419354836
Oil (soybean),Gujarat,Monsoon,125.49666666666667
Oil (soybean),Gujarat,Summer,126.69447761194029
Oil (soybean),Gujarat,Winter,128.40624999999997
Oil (soybean),Haryana,Autumn,109.32583333333336
Oil (soybean),Haryana,Monsoon,108.48105882352938
Oil (soybean),Haryana,Summer,112.88255319148938
Oil (soybean),Haryana,Winter,111.53611764705884
Oil (soybean),Himachal Pradesh,Autumn,119.2326923076923
Oil (soybean),Himachal Pradesh,Monsoon,119.19660714285716
Oil (soybean),Himachal Pradesh,Summer,131.3432786885246
Oil (soybean),Himachal Pradesh,Winter,120.39032258064513
Oil (soybean),Jharkhand,Autumn,156.99733333333333
Oil (soybean),Jharkhand,Monsoon,149.14226415094342
Oil (soybean),Jharkhand,Summer,150.64279411764707
Oil (soybean),Jharkhand,Winter,147.00739130434783
Oil (soybean),Karnataka,Autumn,130.56549450549448
Oil (soybean),Karnataka,Monsoon,130.9712871287129
Oil (soybean),Karnataka,Summer,134.5482828282828
Oil (soybean),Karnataka,Winter,129.45510204081634
Oil (soybean),Kerala,Autumn,96.45833333333333
Oil (soybean),Kerala,Monsoon,95.83375000000001
Oil (soybean),Kerala,Summer,92.667
Oil (soybean),Kerala,Winter,94.8442857142857
Oil (soybean),Madhya Pradesh,Autumn,109.54185185185186
Oil (soybean),Madhya Pradesh,Monsoon,114.92469026548676
Oil (soybean),Madhya Pradesh,Summer,115.33852173913044
Oil (soybean),Madhya Pradesh,Winter,110.05626168224296
Oil (soybean),Maharashtra,Autumn,111.81627906976749
Oil (soybean),Maharashtra,Monsoon,110.88988095238093
Oil (soybean),Maharashtra,Summer,114.44316455696199
Oil (soybean),Maharashtra,Winter,116.49325301204817
Oil (soybean),Manipur,Autumn,169.722
Oil (soybean),Manipur,Monsoon,163.38666666666666
Oil (soybean),Manipur,Summer,187.33200000000002
Oil (soybean),Manipur,Winter,188.18999999999997
Oil (soybean),Meghalaya,Autumn,128.57185185185185
Oil (soybean),Meghalaya,Monsoon,121.446
Oil (soybean),Meghalaya,Summer,135.52360000000002
Oil (soybean),Meghalaya,Winter,128.41275862068966
Oil (soybean),Mizoram,Autumn,122.40454545454546
Oil (soybean),Mizoram,Monsoon,123.33153846153846
Oil (soybean),Mizoram,Summer,128.1211111111111
Oil (soybean),Mizoram,Winter,98.28571428571429
Oil (soybean),Nagaland,Autumn,131.76666666666665
Oil (soybean),Nagaland,Monsoon,140.9117391304348
Oil (soybean),Nagaland,Summer,134.6684
Oil (soybean),Nagaland,Winter,133.59809523809523
Oil (soybean),Orissa,Autumn,111.92341463414634
Oil (soybean),Orissa,Monsoon,115.83891304347826
Oil (soybean),Orissa,Summer,115.78222222222222
Oil (soybean),Orissa,Winter,115.78390243902437
Oil (soybean),Punjab,Autumn,110.21437500000002
Oil (soybean),Punjab,Monsoon,112.48977272727271
Oil (soybean),Punjab,Summer,115.29836363636363
Oil (soybean),Punjab,Winter,114.99020000000004
Oil (soybean),Rajasthan,Autumn,118.2813253012048
Oil (soybean),Rajasthan,Monsoon,118.66170454545454
Oil (soybean),Rajasthan,Summer,123.85388888888885
Oil (soybean),Rajasthan,Winter,120.90620253164558
Oil (soybean),Sikkim,Autumn,163.6833333333333
Oil (soybean),Sikkim,Monsoon,190.748
Oil (soybean),Sikkim,Summer,184.955
Oil (soybean),Sikkim,Winter,157.825
Oil (soybean),Tamil Nadu,Autumn,80.0
Oil (soybean),Tamil Nadu,Monsoon,82.6
Oil (soybean),Tamil Nadu,Summer,80.0
Oil (soybean),Telangana,Autumn,120.88444444444445
Oil (soybean),Telangana,Monsoon,134.26606060606062
Oil (soybean),Telangana,Summer,137.5966666666667
Oil (soybean),Telangana,Winter,127.30057142857142
Oil (soybean),Tripura,Autumn,115.09684210526316
Oil (soybean),Tripura,Monsoon,111.85611111111112
Oil (soybean),Tripura,Summer,113.34181818181818
Oil (soybean),Tripura,Winter,117.11772727272728
Oil (soybean),Uttar Pradesh,Autumn,127.02749999999997
Oil (soybean),Uttar Pradesh,Monsoon,129.51015037593984
Oil (soybean),Uttar Pradesh,Summer,133.31202898550723
Oil (soybean),Uttar Pradesh,Winter,126.80357142857139
Oil (soybean),Uttarakhand,Autumn,122.76750000000003
Oil (soybean),Uttarakhand,Monsoon,126.18534883720933
Oil (soybean),Uttarakhand,Summer,125.74476190476192
Oil (soybean),Uttarakhand,Winter,123.54052631578948
Oil (soybean),West Bengal,Autumn,115.76888888888887
Oil (soybean),West Bengal,Monsoon,123.97181818181818
Oil (soybean),West Bengal,Summer,125.10500000000002
Oil (soybean),West Bengal,Winter,120.51388888888893
Oil (sunflower),Andaman And Nicobar,Autumn,143.905625
Oil (sunflower),Andaman And Nicobar,Monsoon,142.26454545454544
Oil (sunflower),Andaman And Nicobar,Summer,149.8785714285714
Oil (sunflower),Andaman And Nicobar,Winter,140.45967741935485
Oil (sunflower),Andhra Pradesh,Autumn,119.11978260869567
Oil (sunflower),Andhra Pradesh,Monsoon,124.13466666666667
Oil (sunflower),Andhra Pradesh,Summer,132.11062499999997
Oil (sunflower),Andhra Pradesh,Winter,124.4242222222222
Oil (sunflower),Assam,Autumn,127.47000000000001
Oil (sunflower),Assam,Monsoon,134.3605882352941
Oil (sunflower),Assam,Summer,125.99473684210527
Oil (sunflower),Assam,Winter,125.09235294117646
Oil (sunflower),Bihar,Autumn,150.49169811320763
Oil (sunflower),Bihar,Monsoon,152.5863636363637
Oil (sunflower),Bihar,Summer,156.70232
Oil (sunflower),Bihar,Winter,150.043
Oil (sunflower),Chandigarh,Autumn,120.50947368421052
Oil (sunflower),Chandigarh,Monsoon,109.39483870967743
Oil (sunflower),Chandigarh,Summer,113.32875000000003
Oil (sunflower),Chandigarh,Winter,114.22777777777777
Oil (sunflower),Chhattisgarh,Autumn,150.36416666666662
Oil (sunflower),Chhattisgarh,Monsoon,166.35115384615386
Oil (sunflower),Chhattisgarh,Summer,164.02685714285715
Oil (sunflower),Chhattisgarh,Winter,149.822
Oil (sunflower),Delhi,Autumn,127.22519999999997
Oil (sunflower),Delhi,Monsoon,127.61200000000001
Oil (sunflower),Delhi,Summer,129.08904761904762
Oil (sunflower),Delhi,Winter,133.60666666666665
Oil (sunflower),Goa,Autumn,122.29045454545454
Oil (sunflower),Goa,Monsoon,131.93133333333333
Oil (sunflower),Goa,Summer,131.37458333333333
Oil (sunflower),Goa,Winter,126.19363636363636
Oil (sunflower),Gujarat,Autumn,119.74677777777775
Oil (sunflower),Gujarat,Monsoon,126.1581318681318
Oil (sunflower),Gujarat,Summer,127.42974025974026
Oil (sunflower),Gujarat,Winter,126.47164383561646
Oil (sunflower),Haryana,Autumn,111.9746875
Oil (sunflower),Haryana,Monsoon,112.61574468085105
Oil (sunflower),Haryana,Summer,122.06810126582285
Oil (sunflower),Haryana,Winter,117.01034482758622
Oil (sunflower),Himachal Pradesh,Autumn,161.41666666666666
Oil (sunflower),Himachal Pradesh,Monsoon,175.33105263157896
Oil (sunflower),Himachal Pradesh,Summer,170.90545454545455
Oil (sunflower),Himachal Pradesh,Winter,160.39440000000002
Oil (sunflower),Jharkhand,Autumn,158.59490566037738
Oil (sunflower),Jharkhand,Monsoon,150.37
Oil (sunflower),Jharkhand,Summer,159.32949152542375
Oil (sunflower),Jharkhand,Winter,159.33814814814812
Oil (sunflower),Karnataka,Autumn,125.49333333333328
Oil (sunflower),Karnataka,Monsoon,129.7228333333333
Oil (sunflower),Karnataka,Summer,136.54471544715446
Oil (sunflower),Karnataka,Winter,127.70729729729733
Oil (sunflower),Kerala,Autumn,123.7792405063291
Oil (sunflower),Kerala,Monsoon,120.83094594594594
Oil (sunflower),Kerala,Summer,131.13728395061722
Oil (sunflower),Kerala,Winter,125.45641025641021
Oil (sunflower),Madhya Pradesh,Autumn,124.51297297297302
Oil (sunflower),Madhya Pradesh,Monsoon,129.58345454545452
Oil (sunflower),Madhya Pradesh,Summer,133.81371900826448
Oil (sunflower),Madhya Pradesh,Winter,124.20339130434779
Oil (sunflower),Maharashtra,Autumn,118.9385849056604
Oil (sunflower),Maharashtra,Monsoon,120.08589473684214
Oil (sunflower),Maharashtra,Summer,124.68460000000006
Oil (sunflower),Maharashtra,Winter,121.00970588235289
Oil (sunflower),Manipur,Autumn,170.11333333333334
Oil (sunflower),Manipur,Monsoon,210.0
Oil (sunflower),Manipur,Summer,198.33333333333334
Oil (sunflower),Manipur,Winter,144.0
Oil (sunflower),Meghalaya,Autumn,147.3829411764706
Oil (sunflower),Meghalaya,Monsoon,152.5596875
Oil (sunflower),Meghalaya,Summer,150.1290625
Oil (sunflower),Meghalaya,Winter,145.0464705882353
Oil (sunflower),Mizoram,Autumn,120.9504347826087
Oil (sunflower),Mizoram,Monsoon,127.881
Oil (sunflower),Mizoram,Summer,138.99476190476193
Oil (sunflower),Mizoram,Winter,124.93285714285715
Oil (sunflower),Nagaland,Autumn,175.30769230769232
Oil (sunflower),Nagaland,Monsoon,148.63333333333333
Oil (sunflower),Nagaland,Summer,188.46153846153845
Oil (sunflower),Nagaland,Winter,176.93333333333334
Oil (sunflower),Orissa,Autumn,120.82909836065572
Oil (sunflower),Orissa,Monsoon,124.26008333333334
Oil (sunflower),Orissa,Summer,132.87482456140353
Oil (sunflower),Orissa,Winter,126.78870689655172
Oil (sunflower),Puducherry,Autumn,105.36714285714284
Oil (sunflower),Puducherry,Monsoon,104.33800000000001
Oil (sunflower),Puducherry,Summer,107.44521739130435
Oil (sunflower),Puducherry,Winter,108.06421052631578
Oil (sunflower),Punjab,Autumn,122.04962025316456
Oil (sunflower),Punjab,Monsoon,123.63792207792207
Oil (sunflower),Punjab,Summer,128.140625
Oil (sunflower),Punjab,Winter,127.75432835820894
Oil (sunflower),Rajasthan,Autumn,127.22337349397584
Oil (sunflower),Rajasthan,Monsoon,126.29505494505491
Oil (sunflower),Rajasthan,Summer,128.20825581395346
Oil (sunflower),Rajasthan,Winter,129.37573033707864
Oil (sunflower),Sikkim,Autumn,194.12555555555556
Oil (sunflower),Sikkim,Monsoon,221.31571428571425
Oil (sunflower),Sikkim,Summer,206.0775
Oil (sunflower),Sikkim,Winter,190.37888888888887
Oil (sunflower),Tamil Nadu,Autumn,126.83479674796749
Oil (sunflower),Tamil Nadu,Monsoon,132.3165346534653
Oil (sunflower),Tamil Nadu,Summer,137.20798165137626
Oil (sunflower),Tamil Nadu,Winter,132.77342342342342
Oil (sunflower),Telangana,Autumn,128.3937288135593
Oil (sunflower),Telangana,Monsoon,134.33557692307693
Oil (sunflower),Telangana,Summer,143.12461538461537
Oil (sunflower),Telangana,Winter,138.27270833333333
Oil (sunflower),Tripura,Autumn,190.0
Oil (sunflower),Tripura,Monsoon,185.7342857142857
Oil (sunflower),Tripura,Summer,172.475
Oil (sunflower),Tripura,Winter,171.30375
Oil (sunflower),Uttar Pradesh,Autumn,147.50888888888883
Oil (sunflower),Uttar Pradesh,Monsoon,146.6974336283186
Oil (sunflower),Uttar Pradesh,Summer,151.61356060606064
Oil (sunflower),Uttar Pradesh,Winter,145.43722689075636
Oil (sunflower),Uttarakhand,Autumn,137.11205882352942
Oil (sunflower),Uttarakhand,Monsoon,146.75357142857143
Oil (sunflower),Uttarakhand,Summer,154.39733333333334
Oil (sunflower),Uttarakhand,Winter,144.8623333333333
Oil (sunflower),West Bengal,Autumn,130.0308108108108
Oil (sunflower),West Bengal,Monsoon,127.50358024691357
Oil (sunflower),West Bengal,Summer,132.26109890109888
Oil (sunflower),West Bengal,Winter,128.005632183908
Onions,Andaman And Nicobar,Autumn,53.73171428571427
Onions,Andaman And Nicobar,Monsoon,39.9560606060606
Onions,Andaman And Nicobar,Summer,35.32666666666667
Onions,Andaman And Nicobar,Winter,46.45846153846154
Onions,Andhra Pradesh,Autumn,34.17849999999999
Onions,Andhra Pradesh,Monsoon,24.145454545454548
Onions,Andhra Pradesh,Summer,19.23895833333334
Onions,Andhra Pradesh,Winter,25.87382978723404
Onions,Assam,Autumn,42.74142857142857
Onions,Assam,Monsoon,30.927916666666665
Onions,Assam,Summer,20.144444444444446
Onions,Assam,Winter,29.687857142857144
Onions,Bihar,Autumn,27.525625
Onions,Bihar,Monsoon,21.872950819672123
Onions,Bihar,Summer,17.62242718446602
Onions,Bihar,Winter,23.606120218579225
Onions,Chandigarh,Autumn,37.33818181818182
Onions,Chandigarh,Monsoon,27.064583333333342
Onions,Chandigarh,Summer,19.88423076923077
Onions,Chandigarh,Winter,27.73217391304348
Onions,Chhattisgarh,Autumn,35.885294117647064
Onions,Chhattisgarh,Monsoon,24.253999999999998
Onions,Chhattisgarh,Summer,23.723333333333336
Onions,Chhattisgarh,Winter,30.320000000000004
Onions,Delhi,Autumn,27.050869565217397
Onions,Delhi,Monsoon,21.685142857142854
Onions,Delhi,Summer,15.977222222222217
Onions,Delhi,Winter,20.702500000000004
Onions,Goa,Autumn,36.5605
Onions,Goa,Monsoon,32.1291304347826
Onions,Goa,Summer,22.856666666666673
Onions,Goa,Winter,31.672857142857147
Onions,Gujarat,Autumn,31.838271604938278
Onions,Gujarat,Monsoon,23.48475
Onions,Gujarat,Summer,22.156279069767447
Onions,Gujarat,Winter,26.88149425287356
Onions,Haryana,Autumn,36.055
Onions,Haryana,Monsoon,26.59024096385544
Onions,Haryana,Summer,18.484024390243903
Onions,Haryana,Winter,27.98402439024391
Onions,Himachal Pradesh,Autumn,34.739014084507026
Onions,Himachal Pradesh,Monsoon,28.895285714285716
Onions,Himachal Pradesh,Summer,21.7663768115942
Onions,Himachal Pradesh,Winter,29.511060606060603
Onions,Jharkhand,Autumn,34.64000000000001
Onions,Jharkhand,Monsoon,28.07368421052632
Onions,Jharkhand,Summer,21.575636363636367
Onions,Jharkhand,Winter,29.32188679245283
Onions,Karnataka,Autumn,34.82629921259843
Onions,Karnataka,Monsoon,26.08852173913043
Onions,Karnataka,Summer,20.556576576576585
Onions,Karnataka,Winter,28.654363636363637
Onions,Kerala,Autumn,46.13741176470589
Onions,Kerala,Monsoon,31.059101123595504
Onions,Kerala,Summer,25.010769230769235
Onions,Kerala,Winter,32.46788235294117
Onions,Madhya Pradesh,Autumn,28.235754716981116
Onions,Madhya Pradesh,Monsoon,21.919826086956512
Onions,Madhya Pradesh,Summer,16.713474576271185
Onions,Madhya Pradesh,Winter,21.889593495934957
Onions,Maharashtra,Autumn,31.5352985074627
Onions,Maharashtra,Monsoon,23.04040000000001
Onions,Maharashtra,Summer,17.793464566929128
Onions,Maharashtra,Winter,23.642790697674418
Onions,Manipur,Autumn,44.544000000000004
Onions,Manipur,Monsoon,28.963333333333335
Onions,Manipur,Summer,34.156
Onions,Manipur,Winter,37.965999999999994
Onions,Meghalaya,Autumn,50.160322580645165
Onions,Meghalaya,Monsoon,38.26
Onions,Meghalaya,Summer,30.620666666666672
Onions,Meghalaya,Winter,41.08379310344827
Onions,Mizoram,Autumn,63.81799999999999
Onions,Mizoram,Monsoon,42.160833333333336
Onions,Mizoram,Summer,42.711
Onions,Mizoram,Winter,52.855500000000006
Onions,Nagaland,Autumn,50.97677419354838
Onions,Nagaland,Monsoon,39.471891891891886
Onions,Nagaland,Summer,33.15085714285714
Onions,Nagaland,Winter,36.535172413793106
Onions,Orissa,Autumn,34.967089552238804
Onions,Orissa,Monsoon,25.496428571428567
Onions,Orissa,Summer,18.881826086956522
Onions,Orissa,Winter,26.69870967741936
Onions,Puducherry,Autumn,35.126153846153855
Onions,Puducherry,Monsoon,26.477600000000006
Onions,Puducherry,Summer,18.81086956521739
Onions,Puducherry,Winter,23.677083333333332
Onions,Punjab,Autumn,37.90703125
Onions,Punjab,Monsoon,25.67197183098592
Onions,Punjab,Summer,20.35013888888889
Onions,Punjab,Winter,28.73157894736842
Onions,Rajasthan,Autumn,30.448529411764696
Onions,Rajasthan,Monsoon,24.08113207547171
Onions,Rajasthan,Summer,19.003368421052635
Onions,Rajasthan,Winter,23.31895833333333
Onions,Sikkim,Autumn,46.148
Onions,Sikkim,Monsoon,35.78
Onions,Sikkim,Summer,31.451428571428572
Onions,Sikkim,Winter,30.225
Onions,Tamil Nadu,Autumn,32.088266666666655
Onions,Tamil Nadu,Monsoon,22.84966666666668
Onions,Tamil Nadu,Summer,17.922642857142854
Onions,Tamil Nadu,Winter,23.154000000000007
Onions,Telangana,Autumn,37.34368421052631
Onions,Telangana,Monsoon,24.51222222222223
Onions,Telangana,Summer,19.332500000000003
Onions,Telangana,Winter,27.859019607843138
Onions,Tripura,Autumn,48.27583333333333
Onions,Tripura,Monsoon,33.47038461538462
Onions,Tripura,Summer,24.383333333333336
Onions,Tripura,Winter,34.51250000000002
Onions,Uttar Pradesh,Autumn,33.72762711864405
Onions,Uttar Pradesh,Monsoon,26.21022099447514
Onions,Uttar Pradesh,Summer,20.922822085889578
Onions,Uttar Pradesh,Winter,27.736815286624193
Onions,Uttarakhand,Autumn,38.15122448979592
Onions,Uttarakhand,Monsoon,28.511153846153835
Onions,Uttarakhand,Summer,23.408039215686276
Onions,Uttarakhand,Winter,31.820576923076924
Onions,West Bengal,Autumn,40.35651162790699
Onions,West Bengal,Monsoon,28.935526315789456
Onions,West Bengal,Summer,22.727261904761907
Onions,West Bengal,Winter,30.574431818181814
Potatoes,Andaman And Nicobar,Autumn,37.666363636363634
Potatoes,Andaman And Nicobar,Monsoon,33.84
Potatoes,Andaman And Nicobar,Summer,34.88969696969696
Potatoes,Andaman And Nicobar,Winter,31.940526315789473
Potatoes,Andhra Pradesh,Autumn,30.177931034482757
Potatoes,Andhra Pradesh,Monsoon,25.39867924528302
Potatoes,Andhra Pradesh,Summer,24.956078431372543
Potatoes,Andhra Pradesh,Winter,24.48698113207547
Potatoes,Assam,Autumn,22.15212121212122
Potatoes,Assam,Monsoon,20.503333333333337
Potatoes,Assam,Summer,16.91375
Potatoes,Assam,Winter,13.851333333333335
Potatoes,Bihar,Autumn,18.604795321637422
Potatoes,Bihar,Monsoon,17.55013888888888
Potatoes,Bihar,Summer,14.480674157303367
Potatoes,Bihar,Winter,13.138947368421057
Potatoes,Chandigarh,Autumn,19.240000000000002
Potatoes,Chandigarh,Monsoon,20.79107142857143
Potatoes,Chandigarh,Summer,13.533103448275863
Potatoes,Chandigarh,Winter,12.798333333333334
Potatoes,Chhattisgarh,Autumn,29.51457142857143
Potatoes,Chhattisgarh,Monsoon,21.933
Potatoes,Chhattisgarh,Summer,20.924736842105265
Potatoes,Chhattisgarh,Winter,23.462702702702703
Potatoes,Delhi,Autumn,18.04942028985507
Potatoes,Delhi,Monsoon,18.41955882352941
Potatoes,Delhi,Summer,14.191132075471694
Potatoes,Delhi,Winter,11.386122448979592
Potatoes,Goa,Autumn,33.66409090909091
Potatoes,Goa,Monsoon,29.754285714285714
Potatoes,Goa,Summer,27.513333333333332
Potatoes,Goa,Winter,26.686
Potatoes,Gujarat,Autumn,22.772553191489354
Potatoes,Gujarat,Monsoon,20.28692307692307
Potatoes,Gujarat,Summer,19.83329113924051
Potatoes,Gujarat,Winter,20.385421686746987
Potatoes,Haryana,Autumn,20.996153846153845
Potatoes,Haryana,Monsoon,19.383333333333336
Potatoes,Haryana,Summer,14.613977272727272
Potatoes,Haryana,Winter,14.690412371134023
Potatoes,Himachal Pradesh,Autumn,23.882439024390255
Potatoes,Himachal Pradesh,Monsoon,23.689285714285713
Potatoes,Himachal Pradesh,Summer,17.75284090909091
Potatoes,Himachal Pradesh,Winter,14.412530120481925
Potatoes,Jharkhand,Autumn,21.68075757575758
Potatoes,Jharkhand,Monsoon,19.5058904109589
Potatoes,Jharkhand,Summer,16.246049382716055
Potatoes,Jharkhand,Winter,15.623661971830979
Potatoes,Karnataka,Autumn,29.837819548872172
Potatoes,Karnataka,Monsoon,26.6215
Potatoes,Karnataka,Summer,24.400600000000004
Potatoes,Karnataka,Winter,26.477445255474443
Potatoes,Kerala,Autumn,37.21322222222223
Potatoes,Kerala,Monsoon,31.990632911392414
Potatoes,Kerala,Summer,29.716133333333346
Potatoes,Kerala,Winter,30.823999999999995
